UTC,latitude,longitude,CTEratio
3.9093e+06,23.80218506,-30.03527832,0.00642289
3.9129e+06,23.78175926,-30.06040001,0.00619625
3.9165e+06,23.76134109,-30.08552170,0.00597297
3.9201e+06,23.74091148,-30.11064339,0.00574965
3.9237e+06,23.72048759,-30.13576508,0.00552866
3.9273e+06,23.70007133,-30.16088676,0.00531117
3.9309e+06,23.67965317,-30.18599701,0.00509379
3.9345e+06,23.65921783,-30.21107674,0.00487169
3.9381e+06,23.63879395,-30.23615837,0.00465220
3.9417e+06,23.61837006,-30.26123810,0.00443400
3.9453e+06,23.59794426,-30.28631973,0.00421828
3.9489e+06,23.57752037,-30.31136131,0.00399886
3.9525e+06,23.55709648,-30.33640099,0.00378132
3.9561e+06,23.53667450,-30.36144066,0.00356536
3.9597e+06,23.51623917,-30.38648033,0.00334924
3.9633e+06,23.49580956,-30.41152000,0.00313587
3.9669e+06,23.47538185,-30.43655968,0.00292366
3.9705e+06,23.45495415,-30.46159935,0.00271451
3.9741e+06,23.43453217,-30.48663902,0.00250708
3.9777e+06,23.41410255,-30.51167679,0.00230038
3.9813e+06,23.39366913,-30.53671646,0.00209483
3.9849e+06,23.37323952,-30.56175613,0.00189189
3.9885e+06,23.35280991,-30.58679581,0.00168937
3.9921e+06,23.33238220,-30.61181450,0.00148667
3.9957e+06,23.31194878,-30.63681412,0.00128263
3.9993e+06,23.29152298,-30.66181183,0.00108106
4.0029e+06,23.27109718,-30.68681145,0.00088138
4.0065e+06,23.25066376,-30.71180916,0.00068196
4.0101e+06,23.23023415,-30.73680687,0.00048532
4.0137e+06,23.20981216,-30.76180649,0.00029129
4.0173e+06,23.18938446,-30.78680420,0.00009769
4.0209e+06,23.16895676,-30.81180382,0.00009432
4.0245e+06,23.14853477,-30.83680153,0.00028297
4.0281e+06,23.12810707,-30.86179924,0.00047120
4.0317e+06,23.10769081,-30.88679886,0.00065577
4.0353e+06,23.08726311,-30.91179657,0.00084140
4.0389e+06,23.06683350,-30.93675804,0.00102957
4.0425e+06,23.04640388,-30.96171570,0.00121656
4.0461e+06,23.02598000,-30.98667336,0.00140197
4.0497e+06,23.00555611,-31.01163101,0.00158431
4.0533e+06,22.98513794,-31.03658867,0.00176506
4.0569e+06,22.96471786,-31.06154633,0.00194390
4.0605e+06,22.94428825,-31.08650208,0.00212279
4.0641e+06,22.92385483,-31.11145973,0.00230183
4.0677e+06,22.90342712,-31.13641739,0.00247677
4.0713e+06,22.88300323,-31.16137505,0.00264937
4.0749e+06,22.86257362,-31.18633270,0.00282142
4.0785e+06,22.84214973,-31.21129036,0.00299142
4.0821e+06,22.82173157,-31.23624420,0.00316013
4.0857e+06,22.80130196,-31.26116180,0.00333253
4.0893e+06,22.78085899,-31.28607750,0.00350614
4.0929e+06,22.76043320,-31.31099510,0.00367504
4.0965e+06,22.74000168,-31.33591080,0.00384325
4.1001e+06,22.71957016,-31.36082649,0.00400954
4.1037e+06,22.69914055,-31.38574409,0.00417423
4.1073e+06,22.67872429,-31.41065979,0.00433586
4.1109e+06,22.65830421,-31.43557739,0.00449411
4.1145e+06,22.63789368,-31.46051979,0.00464858
4.1181e+06,22.61758232,-31.48554230,0.00477193
4.1217e+06,22.59729767,-31.51058006,0.00488839
4.1253e+06,22.57700539,-31.53561592,0.00500383
4.1289e+06,22.55669212,-31.56062317,0.00512428
4.1325e+06,22.53643990,-31.58566284,0.00522988
4.1361e+06,22.51615143,-31.61067581,0.00534329
4.1397e+06,22.49589729,-31.63571548,0.00544581
4.1433e+06,22.47560883,-31.66072655,0.00555570
4.1469e+06,22.45535088,-31.68576622,0.00565457
4.1505e+06,22.43510246,-31.71080589,0.00575167
4.1541e+06,22.41481972,-31.73581886,0.00585482
4.1577e+06,22.39455986,-31.76085854,0.00595033
4.1613e+06,22.37430573,-31.78589630,0.00604259
4.1649e+06,22.35405350,-31.81093407,0.00613325
4.1685e+06,22.33382988,-31.83597565,0.00621743
4.1721e+06,22.31360245,-31.86101913,0.00629926
4.1757e+06,22.29335213,-31.88603783,0.00638834
4.1793e+06,22.27312279,-31.91106796,0.00647019
4.1829e+06,22.25292206,-31.93612099,0.00654142
4.1865e+06,22.23269653,-31.96114540,0.00661945
4.1901e+06,22.21246719,-31.98617172,0.00669661
4.1937e+06,22.19226646,-32.01121521,0.00676477
4.1973e+06,22.17206955,-32.03623199,0.00683471
4.2009e+06,22.15188217,-32.06124115,0.00690111
4.2045e+06,22.13169098,-32.08625412,0.00696768
4.2081e+06,22.11152267,-32.11129379,0.00702453
4.2117e+06,22.09132957,-32.13630676,0.00708768
4.2153e+06,22.07115364,-32.16132355,0.00714587
4.2189e+06,22.05101776,-32.18634033,0.00719488
4.2225e+06,22.03084946,-32.21134567,0.00725027
4.2261e+06,22.01071548,-32.23635101,0.00729768
4.2297e+06,21.99057961,-32.26135635,0.00734423
4.2333e+06,21.97044182,-32.28636169,0.00738912
4.2369e+06,21.95030785,-32.31136703,0.00743183
4.2405e+06,21.93017960,-32.33637238,0.00747202
4.2441e+06,21.91003036,-32.36140442,0.00751105
4.2477e+06,21.88988686,-32.38642502,0.00754860
4.2513e+06,21.86975098,-32.41143417,0.00758558
4.2549e+06,21.84961700,-32.43647003,0.00761617
4.2585e+06,21.82951355,-32.46151352,0.00763912
4.2621e+06,21.80938148,-32.48651123,0.00767151
4.2657e+06,21.78927994,-32.51152802,0.00769371
4.2693e+06,21.76916313,-32.53654861,0.00771811
4.2729e+06,21.74906731,-32.56158829,0.00773399
4.2765e+06,21.72895432,-32.58660126,0.00775499
4.2801e+06,21.70886612,-32.61164093,0.00776673
4.2837e+06,21.68877983,-32.63668060,0.00777623
4.2873e+06,21.66867447,-32.66168976,0.00779045
4.2909e+06,21.64859390,-32.68672943,0.00779672
4.2945e+06,21.62849045,-32.71174240,0.00780783
4.2981e+06,21.60839272,-32.73678589,0.00781290
4.3017e+06,21.58831024,-32.76182556,0.00781383
4.3053e+06,21.56822395,-32.78686523,0.00781417
4.3089e+06,21.54813957,-32.81190491,0.00781199
4.3125e+06,21.52805710,-32.83692169,0.00781234
4.3161e+06,21.50796700,-32.86194229,0.00781090
4.3197e+06,21.48787689,-32.88696289,0.00780739
4.3233e+06,21.46779823,-32.91196442,0.00780509
4.3269e+06,21.44771576,-32.93696594,0.00779922
4.3305e+06,21.42763138,-32.96196747,0.00779299
4.3341e+06,21.40754318,-32.98696899,0.00778701
4.3377e+06,21.38746262,-33.01197433,0.00777652
4.3413e+06,21.36738014,-33.03697968,0.00776506
4.3449e+06,21.34729958,-33.06197739,0.00775203
4.3485e+06,21.32721710,-33.08697891,0.00773786
4.3521e+06,21.30713463,-33.11198044,0.00772236
4.3557e+06,21.28705215,-33.13698196,0.00770628
4.3593e+06,21.26696968,-33.16198349,0.00768708
4.3629e+06,21.24688339,-33.18695831,0.00767140
4.3665e+06,21.22679329,-33.21191025,0.00765664
4.3701e+06,21.20671654,-33.23686981,0.00763859
4.3737e+06,21.18663216,-33.26182175,0.00762100
4.3773e+06,21.16655350,-33.28677750,0.00760018
4.3809e+06,21.14649200,-33.31172943,0.00757457
4.3845e+06,21.12639999,-33.33668900,0.00755357
4.3881e+06,21.10631752,-33.36164093,0.00752899
4.3917e+06,21.08622932,-33.38660049,0.00750223
4.3953e+06,21.06615448,-33.41155243,0.00747413
4.3989e+06,21.04607964,-33.43650818,0.00744332
4.4025e+06,21.02599907,-33.46146393,0.00741239
4.4061e+06,21.00592232,-33.48641968,0.00737891
4.4097e+06,20.98584366,-33.51137543,0.00734439
4.4133e+06,20.96574783,-33.53631592,0.00731259
4.4169e+06,20.94566536,-33.56122208,0.00728308
4.4205e+06,20.92557144,-33.58613205,0.00725167
4.4241e+06,20.90548706,-33.61103821,0.00721835
4.4277e+06,20.88541031,-33.63594437,0.00718381
4.4313e+06,20.86532784,-33.66085434,0.00714662
4.4349e+06,20.84524536,-33.68576050,0.00710857
4.4385e+06,20.82517815,-33.71067429,0.00706599
4.4421e+06,20.80509377,-33.73558426,0.00702538
4.4457e+06,20.78500557,-33.76049042,0.00698326
4.4493e+06,20.76492310,-33.78540039,0.00693877
4.4529e+06,20.74483681,-33.81030655,0.00689400
4.4565e+06,20.72474480,-33.83521271,0.00684931
4.4601e+06,20.70466232,-33.86012268,0.00679979
4.4637e+06,20.68458366,-33.88502884,0.00674876
4.4673e+06,20.66450500,-33.90990448,0.00670095
4.4709e+06,20.64441872,-33.93477631,0.00665377
4.4745e+06,20.62432098,-33.95964432,0.00660688
4.4781e+06,20.60423851,-33.98451996,0.00655479
4.4817e+06,20.58415222,-34.00939178,0.00650372
4.4853e+06,20.56406975,-34.03424835,0.00645086
4.4889e+06,20.54398727,-34.05907822,0.00640054
4.4925e+06,20.52390289,-34.08390808,0.00635003
4.4961e+06,20.50381470,-34.10873413,0.00629791
4.4997e+06,20.48373795,-34.13356781,0.33432688
4.5033e+06,20.47536278,-34.16434479,0.32175722
4.5069e+06,20.46698570,-34.19512177,0.30921987
4.5105e+06,20.45861244,-34.22589874,0.29671762
4.5141e+06,20.45023346,-34.25667572,0.28425963
4.5177e+06,20.44185829,-34.28745270,0.27184913
4.5213e+06,20.43347931,-34.31822968,0.25949334
4.5249e+06,20.42510414,-34.34900665,0.24720048
4.5285e+06,20.41672897,-34.37978363,0.23498169
4.5321e+06,20.40835571,-34.41056442,0.22284884
4.5357e+06,20.40016747,-34.44138718,0.21082284
4.5393e+06,20.39223099,-34.47225189,0.19893367
4.5429e+06,20.38429832,-34.50311279,0.18719303
4.5465e+06,20.37637138,-34.53398132,0.17563061
4.5501e+06,20.36843872,-34.56485367,0.16428381
4.5537e+06,20.36050606,-34.59572601,0.15320138
4.5573e+06,20.35257339,-34.62659073,0.14244722
4.5609e+06,20.34464645,-34.65745544,0.13210177
4.5645e+06,20.33671761,-34.68831635,0.12226819
4.5681e+06,20.32879066,-34.71918869,0.11307639
4.5717e+06,20.32086563,-34.75006104,0.10470123
4.5753e+06,20.31290054,-34.78092194,0.09734679
4.5789e+06,20.30452728,-34.81170273,0.09118755
4.5825e+06,20.29615593,-34.84244156,0.08656055
4.5861e+06,20.28752518,-34.87312698,0.08365385
4.5897e+06,20.27870941,-34.90378189,0.08175532
4.5933e+06,20.26988602,-34.93444061,0.07985932
4.5969e+06,20.26146698,-34.96516418,0.07805447
4.6005e+06,20.25309372,-34.99590683,0.07626099
4.6041e+06,20.24471664,-35.02663803,0.07446753
4.6077e+06,20.23634148,-35.05737686,0.07267556
4.6113e+06,20.22813416,-35.08809662,0.07092235
4.6149e+06,20.22019958,-35.11890411,0.06923177
4.6185e+06,20.21226311,-35.14972687,0.06754156
4.6221e+06,20.20433044,-35.18054581,0.06585327
4.6257e+06,20.19639778,-35.21135330,0.06416572
4.6293e+06,20.18872452,-35.24221039,0.06253779
4.6329e+06,20.18123627,-35.27310944,0.06095202
4.6365e+06,20.17375183,-35.30400848,0.05936851
4.6401e+06,20.16625977,-35.33490753,0.05778385
4.6437e+06,20.15876961,-35.36580276,0.05620147
4.6473e+06,20.15147400,-35.39673233,0.05466353
4.6509e+06,20.14444351,-35.42772675,0.05318595
4.6545e+06,20.13740730,-35.45871353,0.05170838
4.6581e+06,20.13036728,-35.48969269,0.05023042
4.6617e+06,20.12556648,-35.52087784,0.04925300
4.6653e+06,20.12120247,-35.55209732,0.04837393
4.6689e+06,20.11684990,-35.58331680,0.04749791
4.6725e+06,20.11249924,-35.61453629,0.04662379
4.6761e+06,20.10815620,-35.64575958,0.04575269
4.6797e+06,20.10380363,-35.67697906,0.04488084
4.6833e+06,20.09946823,-35.70819855,0.04401430
4.6869e+06,20.09512329,-35.73941803,0.04314661
4.6905e+06,20.09077644,-35.77063751,0.04227891
4.6941e+06,20.08643341,-35.80186081,0.04141463
4.6977e+06,20.08209229,-35.83307648,0.04055114
4.7013e+06,20.07774544,-35.86428833,0.03968800
4.7049e+06,20.07340240,-35.89548492,0.03882636
4.7085e+06,20.06906319,-35.92667389,0.03796738
4.7121e+06,20.06472588,-35.95786667,0.03710954
4.7157e+06,20.06039429,-35.98905563,0.03625398
4.7193e+06,20.05605698,-36.02024078,0.03539843
4.7229e+06,20.05171204,-36.05143738,0.03454361
4.7265e+06,20.04737282,-36.08262634,0.03369032
4.7301e+06,20.04303360,-36.11381531,0.03283816
4.7337e+06,20.03868484,-36.14500427,0.03198524
4.7373e+06,20.03434753,-36.17619705,0.03113572
4.7409e+06,20.03000641,-36.20738602,0.03028697
4.7445e+06,20.02566338,-36.23857117,0.02943934
4.7481e+06,20.02132416,-36.26976776,0.02859363
4.7517e+06,20.01698494,-36.30095673,0.02774865
4.7553e+06,20.01264000,-36.33214569,0.02690328
4.7589e+06,20.00830269,-36.36333466,0.02606174
4.7625e+06,20.00396347,-36.39452744,0.02522015
4.7661e+06,19.99961853,-36.42571640,0.02437935
4.7697e+06,19.99527931,-36.45690155,0.02354044
4.7733e+06,19.99094009,-36.48809814,0.02270302
4.7769e+06,19.98660851,-36.51928711,0.02186905
4.7805e+06,19.98226929,-36.55047607,0.02103351
4.7841e+06,19.97793198,-36.58166504,0.02020027
4.7877e+06,19.97359657,-36.61285400,0.01936855
4.7913e+06,19.96925735,-36.64404297,0.01853681
4.7949e+06,19.96492195,-36.67523193,0.01770732
4.7985e+06,19.96057892,-36.70642853,0.01687788
4.8021e+06,19.95624542,-36.73761749,0.01605107
4.8057e+06,19.95190430,-36.76880264,0.01522424
4.8093e+06,19.94756699,-36.79999542,0.01440007
4.8129e+06,19.94323349,-36.83118439,0.01357628
4.8165e+06,19.93890190,-36.86237335,0.01275553
4.8201e+06,19.93456841,-36.89356232,0.01193436
4.8237e+06,19.93023682,-36.92475510,0.01111625
4.8273e+06,19.92589569,-36.95594406,0.01029663
4.8309e+06,19.92156029,-36.98712921,0.00947924
4.8345e+06,19.91722107,-37.01832581,0.00866264
4.8381e+06,19.91288185,-37.04951477,0.00784676
4.8417e+06,19.90853882,-37.08070374,0.00703203
4.8453e+06,19.90419388,-37.11189270,0.00621693
4.8489e+06,19.89985085,-37.14308548,0.00540407
4.8525e+06,19.89551163,-37.17427444,0.00459389
4.8561e+06,19.89117622,-37.20545959,0.00378445
4.8597e+06,19.88683510,-37.23665619,0.00297577
4.8633e+06,19.88250542,-37.26784515,0.00217088
4.8669e+06,19.87816811,-37.29903412,0.00136520
4.8705e+06,19.87382507,-37.33022308,0.00055952
4.8741e+06,19.86948967,-37.36141586,0.00024196
4.8777e+06,19.86515236,-37.39260483,0.00104423
4.8813e+06,19.86081696,-37.42378998,0.00184421
4.8849e+06,19.85648537,-37.45498657,0.00264271
4.8885e+06,19.85215187,-37.48617554,0.00343968
4.8921e+06,19.84781456,-37.51736450,0.00423742
4.8957e+06,19.84347916,-37.54854584,0.00503249
4.8993e+06,19.83914757,-37.57968903,0.00582608
4.9029e+06,19.83481026,-37.61082840,0.00661965
4.9065e+06,19.83047295,-37.64196777,0.00741173
4.9101e+06,19.82613945,-37.67310715,0.00820227
4.9137e+06,19.82180023,-37.70425034,0.00899210
4.9173e+06,19.81746864,-37.73538971,0.00977961
4.9209e+06,19.81313515,-37.76653290,0.01056603
4.9245e+06,19.80879593,-37.79766846,0.01135358
4.9281e+06,19.80446053,-37.82881165,0.01213734
4.9317e+06,19.80013466,-37.85995102,0.01291998
4.9353e+06,19.79579926,-37.89109421,0.01370148
4.9389e+06,19.79146767,-37.92222977,0.01448222
4.9425e+06,19.78713036,-37.95337296,0.01526260
4.9461e+06,19.78279114,-37.98452377,0.01604223
4.9497e+06,19.77845001,-38.01567078,0.01681996
4.9533e+06,19.77410889,-38.04681778,0.01759735
4.9569e+06,19.76976967,-38.07795715,0.01837282
4.9605e+06,19.76542091,-38.10910034,0.01914983
4.9641e+06,19.76108360,-38.14023590,0.01992303
4.9677e+06,19.75674438,-38.17137909,0.02069586
4.9713e+06,19.75241280,-38.20252228,0.02146491
4.9749e+06,19.74808693,-38.23366165,0.02223131
4.9785e+06,19.74374390,-38.26480484,0.02300036
4.9821e+06,19.73940468,-38.29595566,0.02376793
4.9857e+06,19.73506927,-38.32709503,0.02453322
4.9893e+06,19.73072433,-38.35823822,0.02529928
4.9929e+06,19.72639084,-38.38937378,0.02606194
4.9965e+06,19.72205544,-38.42051697,0.02682381
5.0001e+06,19.71772385,-38.45166016,0.02758306
5.0037e+06,19.71338463,-38.48279953,0.02834311
5.0073e+06,19.70904160,-38.51394272,0.02910276
5.0109e+06,19.70470810,-38.54507828,0.02985937
5.0145e+06,19.70037079,-38.57622147,0.03061528
5.0181e+06,19.69603348,-38.60736465,0.03136961
5.0217e+06,19.69169998,-38.63850403,0.03212284
5.0253e+06,19.68737221,-38.66964722,0.03287305
5.0289e+06,19.68303108,-38.70078659,0.03362514
5.0325e+06,19.67869568,-38.73192596,0.03437421
5.0361e+06,19.67436409,-38.76306534,0.03512218
5.0397e+06,19.67003632,-38.79420853,0.03586711
5.0433e+06,19.66570473,-38.82535553,0.03661244
5.0469e+06,19.66137123,-38.85650635,0.03735623
5.0505e+06,19.65703392,-38.88764954,0.03810005
5.0541e+06,19.65269852,-38.91878510,0.03884195
5.0577e+06,19.64836121,-38.94992828,0.03958387
5.0613e+06,19.64402008,-38.98107147,0.04032467
5.0649e+06,19.63967514,-39.01221085,0.04106586
5.0685e+06,19.63533211,-39.04335403,0.04180483
5.0721e+06,19.63098717,-39.07448959,0.04254301
5.0757e+06,19.62664795,-39.10564041,0.04327851
5.0793e+06,19.62231445,-39.13678741,0.04401252
5.0829e+06,19.61797142,-39.16793060,0.04474623
5.0865e+06,19.61363220,-39.19906616,0.04547796
5.0901e+06,19.60929871,-39.23020935,0.04620783
5.0937e+06,19.60496140,-39.26134109,0.04693696
5.0973e+06,19.60062218,-39.29244614,0.04766572
5.1009e+06,19.59628868,-39.32355499,0.04839220
5.1045e+06,19.59196472,-39.35466385,0.04911527
5.1081e+06,19.58762932,-39.38576508,0.04983912
5.1117e+06,19.58532906,-39.41682816,0.05011079
5.1153e+06,19.58370399,-39.44786453,0.05023083
5.1189e+06,19.58207130,-39.47890091,0.05035089
5.1225e+06,19.58044434,-39.50993729,0.05046941
5.1261e+06,19.57881355,-39.54097366,0.05058678
5.1297e+06,19.57719040,-39.57201004,0.05070154
5.1333e+06,19.57555580,-39.60304642,0.05081782
5.1369e+06,19.57392693,-39.63408279,0.05093178
5.1405e+06,19.57230186,-39.66511917,0.05104310
5.1441e+06,19.57067490,-39.69615555,0.05115443
5.1477e+06,19.56904221,-39.72719193,0.05126616
5.1513e+06,19.56740952,-39.75822830,0.05137600
5.1549e+06,19.56578636,-39.78926468,0.05148196
5.1585e+06,19.56416130,-39.82030106,0.05158726
5.1621e+06,19.56253242,-39.85133743,0.05169329
5.1657e+06,19.56090736,-39.88237381,0.05179624
5.1693e+06,19.55927277,-39.91341019,0.05190002
5.1729e+06,19.55764580,-39.94444656,0.05200226
5.1765e+06,19.55601501,-39.97548294,0.05210297
5.1801e+06,19.55437660,-40.00651932,0.05220445
5.1837e+06,19.55274963,-40.03755569,0.05230214
5.1873e+06,19.55111885,-40.06859207,0.05239868
5.1909e+06,19.54949379,-40.09962845,0.05249445
5.1945e+06,19.54786682,-40.13066483,0.05258873
5.1981e+06,19.54623604,-40.16170120,0.05268190
5.2017e+06,19.54461288,-40.19273758,0.05277311
5.2053e+06,19.54298210,-40.22377396,0.05286436
5.2089e+06,19.54135704,-40.25481033,0.05295333
5.2125e+06,19.53972244,-40.28584671,0.05304306
5.2161e+06,19.53809547,-40.31688309,0.05313011
5.2197e+06,19.53646469,-40.34791946,0.05321719
5.2233e+06,19.53483582,-40.37895584,0.05330161
5.2269e+06,19.53320885,-40.40999222,0.05338528
5.2305e+06,19.53158188,-40.44102859,0.05346737
5.2341e+06,19.52995300,-40.47206497,0.05354839
5.2377e+06,19.52832222,-40.50310135,0.05362941
5.2413e+06,19.52669525,-40.53413773,0.05370816
5.2449e+06,19.52506447,-40.56518173,0.05378571
5.2485e+06,19.52343750,-40.59621811,0.05386218
5.2521e+06,19.52180672,-40.62725449,0.05393827
5.2557e+06,19.52018356,-40.65829086,0.05401054
5.2593e+06,19.51855659,-40.68932724,0.05408399
5.2629e+06,19.51692390,-40.72036362,0.05415626
5.2665e+06,19.51529884,-40.75139999,0.05422626
5.2701e+06,19.51366806,-40.78243637,0.05429626
5.2737e+06,19.51203346,-40.81347275,0.05436516
5.2773e+06,19.51040840,-40.84450912,0.05443172
5.2809e+06,19.50878334,-40.87554550,0.05449646
5.2845e+06,19.50715256,-40.90658188,0.05456191
5.2881e+06,19.50552368,-40.93761826,0.05462513
5.2917e+06,19.50389099,-40.96865463,0.05468828
5.2953e+06,19.50226021,-40.99969101,0.05474992
5.2989e+06,19.50063324,-41.03072739,0.05480934
5.3025e+06,19.49900246,-41.06176376,0.05486871
5.3061e+06,19.49737358,-41.09280014,0.05492545
5.3097e+06,19.49574280,-41.12383652,0.05498258
5.3133e+06,19.49411201,-41.15487289,0.05503857
5.3169e+06,19.49248123,-41.18590927,0.05509301
5.3205e+06,19.49085045,-41.21694565,0.05514559
5.3241e+06,19.48922539,-41.24798965,0.05519545
5.3277e+06,19.48759270,-41.27903366,0.05524727
5.3313e+06,19.48596191,-41.31007004,0.05529723
5.3349e+06,19.48433876,-41.34110641,0.05534334
5.3385e+06,19.48270988,-41.37214279,0.05539055
5.3421e+06,19.48107910,-41.40317917,0.05543589
5.3457e+06,19.47945023,-41.43421555,0.05548052
5.3493e+06,19.47782516,-41.46525192,0.05552250
5.3529e+06,19.47619820,-41.49628830,0.05556364
5.3565e+06,19.47457504,-41.52732468,0.05560369
5.3601e+06,19.47294998,-41.55836105,0.05564298
5.3637e+06,19.47132492,-41.58939743,0.05568000
5.3673e+06,19.46969414,-41.62043381,0.05571778
5.3709e+06,19.46807098,-41.65147018,0.05575252
5.3745e+06,19.46644592,-41.68250656,0.05578682
5.3781e+06,19.46483231,-41.71354294,0.05581663
5.3817e+06,19.46320534,-41.74457932,0.05584873
5.3853e+06,19.46157455,-41.77561569,0.05588006
5.3889e+06,19.45994377,-41.80665207,0.05591019
5.3925e+06,19.45831680,-41.83768845,0.05593850
5.3961e+06,19.45670128,-41.86872482,0.05596374
5.3997e+06,19.45507240,-41.89976120,0.05598975
5.4033e+06,19.45344162,-41.93079758,0.05601575
5.4069e+06,19.45181847,-41.96184158,0.05603838
5.4105e+06,19.45019913,-41.99288177,0.05605904
5.4141e+06,19.44857025,-42.02391815,0.05608011
5.4177e+06,19.44695473,-42.05495453,0.05609812
5.4213e+06,19.44532394,-42.08599091,0.05611806
5.4249e+06,19.44370270,-42.11702728,0.05613380
5.4285e+06,19.44208527,-42.14806366,0.05614845
5.4321e+06,19.44046021,-42.17910004,0.05616346
5.4357e+06,19.43883514,-42.21013641,0.05617727
5.4393e+06,19.43720436,-42.24117279,0.05619040
5.4429e+06,19.43558502,-42.27220917,0.05620080
5.4465e+06,19.43396759,-42.30324554,0.05620896
5.4501e+06,19.43234253,-42.33428192,0.05621789
5.4537e+06,19.43070984,-42.36531830,0.05622686
5.4573e+06,19.42908478,-42.39635468,0.05623350
5.4609e+06,19.42746162,-42.42739105,0.05623823
5.4645e+06,19.42584610,-42.45842743,0.05623996
5.4681e+06,19.42421913,-42.48946381,0.05624316
5.4717e+06,19.42259026,-42.52050018,0.05624683
5.4753e+06,19.42096710,-42.55153656,0.05624659
5.4789e+06,19.41934204,-42.58257294,0.05624563
5.4825e+06,19.41771698,-42.61359406,0.05624396
5.4861e+06,19.41609192,-42.64462662,0.05624111
5.4897e+06,19.41447067,-42.67566299,0.05623553
5.4933e+06,19.41284561,-42.70669937,0.05623082
5.4969e+06,19.41122627,-42.73773575,0.05622229
5.5005e+06,19.40960121,-42.76877213,0.05621486
5.5041e+06,19.40797997,-42.79980850,0.05620516
5.5077e+06,19.40635872,-42.83084488,0.05619360
5.5113e+06,19.40473366,-42.86188126,0.05618238
5.5149e+06,19.40311241,-42.89291763,0.05616888
5.5185e+06,19.40148926,-42.92395401,0.05615506
5.5221e+06,19.39986610,-42.95499039,0.05613925
5.5257e+06,19.39824104,-42.98602676,0.05612311
5.5293e+06,19.39661407,-43.01706314,0.05610626
5.5329e+06,19.39499092,-43.04809952,0.05608709
5.5365e+06,19.39336395,-43.07913589,0.05606784
5.5401e+06,19.39174271,-43.11017227,0.05604607
5.5437e+06,19.39011765,-43.14120865,0.05602383
5.5473e+06,19.38848686,-43.17224503,0.05600198
5.5509e+06,19.38686371,-43.20328140,0.05597671
5.5545e+06,19.38523865,-43.23431778,0.05595182
5.5581e+06,19.38360977,-43.26535416,0.05592504
5.5617e+06,19.38198471,-43.29639053,0.05589712
5.5653e+06,19.38035774,-43.32742691,0.05586846
5.5689e+06,19.37872696,-43.35846329,0.05583866
5.5725e+06,19.37710190,-43.38949966,0.05580729
5.5761e+06,19.37547493,-43.42053604,0.05577522
5.5797e+06,19.37384605,-43.45157242,0.05574230
5.5833e+06,19.37221718,-43.48260880,0.05570711
5.5869e+06,19.37059021,-43.51364517,0.05567129
5.5905e+06,19.36895943,-43.54468155,0.05563539
5.5941e+06,19.36733055,-43.57571793,0.05559759
5.5977e+06,19.36570168,-43.60675049,0.05555786
5.6013e+06,19.36407089,-43.63777161,0.05551818
5.6049e+06,19.36244011,-43.66878891,0.05547693
5.6085e+06,19.36081123,-43.69981003,0.05543459
5.6121e+06,19.35918045,-43.73084641,0.05539145
5.6157e+06,19.35754967,-43.76188278,0.05534643
5.6193e+06,19.35591888,-43.79291916,0.05530097
5.6229e+06,19.35428619,-43.82395554,0.05525443
5.6265e+06,19.35265541,-43.85499191,0.05520600
5.6301e+06,19.35102463,-43.88602829,0.05515680
5.6337e+06,19.34939575,-43.91706467,0.05510529
5.6373e+06,19.34735680,-43.94813156,0.05514401
5.6409e+06,19.34527206,-43.97916794,0.05519145
5.6445e+06,19.34319115,-44.01020432,0.05523732
5.6481e+06,19.34111214,-44.04124069,0.05528174
5.6517e+06,19.33903694,-44.07227707,0.05532350
5.6553e+06,19.33695793,-44.10331345,0.05536526
5.6589e+06,19.33487129,-44.13434982,0.05540778
5.6625e+06,19.33278847,-44.16538620,0.05544722
5.6661e+06,19.33071518,-44.19642258,0.05548444
5.6697e+06,19.32863235,-44.22745895,0.05552271
5.6733e+06,19.32654762,-44.25849533,0.05555913
5.6769e+06,19.32447052,-44.28953171,0.05559374
5.6805e+06,19.32239151,-44.32056808,0.05562713
5.6841e+06,19.32031822,-44.35160446,0.05565787
5.6877e+06,19.31824303,-44.38264084,0.05568781
5.6913e+06,19.31616592,-44.41367722,0.05571742
5.6949e+06,19.31408882,-44.44471359,0.05574513
5.6985e+06,19.31201744,-44.47574997,0.05577162
5.7021e+06,19.30994415,-44.50678635,0.05579593
5.7057e+06,19.30785942,-44.53783035,0.05582213
5.7093e+06,19.30578232,-44.56887054,0.05584602
5.7129e+06,19.30370140,-44.59990692,0.05586915
5.7165e+06,19.30162430,-44.63094330,0.05589005
5.7201e+06,19.29954529,-44.66197968,0.05591086
5.7237e+06,19.29747009,-44.69301605,0.05592797
5.7273e+06,19.29539490,-44.72405243,0.05594538
5.7309e+06,19.29332161,-44.75508881,0.05596057
5.7345e+06,19.29124069,-44.78612518,0.05597688
5.7381e+06,19.28916168,-44.81716156,0.05599127
5.7417e+06,19.28707886,-44.84819794,0.05600532
5.7453e+06,19.28500366,-44.87923431,0.05601657
5.7489e+06,19.28292465,-44.91027069,0.05602722
5.7525e+06,19.28084755,-44.94130707,0.05603673
5.7561e+06,19.27877045,-44.97234344,0.05604425
5.7597e+06,19.27669144,-45.00337982,0.05605187
5.7633e+06,19.27461243,-45.03441620,0.05605783
5.7669e+06,19.27253723,-45.06545258,0.05606124
